g.jpg,0.041766156,0.025113044,0.002553223,0.20871645,0.1708373,0.0017148512,0.41244078,0.09706058,0.0014480966,0.28984797,0.026827896,0.0036202415,0.10475836,0.007202375,0.00026675465,0.046110444,0.0016767435,0.0,0.014442858,0.00038107805,0.0,0.0037726727,0.0,0.0,0.0011051263,0.0,0.0,0.0005335093,0.0,0.0,0.00038107805,0.0,0.0,0.0004954015,0.0,0.0,0.018825255,0.016272033,0.019015795,0.1313195,0.17544834,0.05087392,0.4841978,0.16847461,0.010975048,0.4695263,0.05841927,0.0023626839,0.19461657,0.027132759,0.0006478327,0.08951524,0.016538788,0.00038107805,0.04828259,0.014785829,0.00015243122,0.018977687,0.011546665,0.0,0.010975048,0.0080788545,3.8107806e-05,0.006668866,0.0078121005,0.0,0.004915907,0.00400132,0.0,0.008307502,0.005868602,0.0,0.008269394,0.015776632,0.054151192,0.039289147,0.081017196,0.023664948,0.08017883,0.046796385,0.0022102527,0.06604083,0.012308821,0.0,0.015852848,0.0012575577,0.0,0.0035821337,0.00026675465,0.0,0.00091458735,0.0,0.0,0.00038107805,0.0,0.0,3.8107806e-05,0.0,0.0,0.00019053902,0.0,0.0,3.8107806e-05,0.0,0.0,3.8107806e-05,0.0,0.0,0.006821297,0.019053902,0.11462828,0.0110893715,0.046948817,0.007240483,0.009069658,0.0023626839,3.8107806e-05,0.0028580856,0.0,0.0,0.00038107805,0.0,0.0,0.00019053902,0.0,0.0,0.00022864684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020197136,0.011432342,0.101252444,0.0064402195,0.0439383,0.05578983,0.0040394273,0.003353487,0.00038107805,0.00095269515,0.0,0.0,0.00038107805,0.0,0.0,3.8107806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01493826,0.005106446,0.00800264,0.0140998885,0.010327215,0.0038869963,0.008116962,0.0018672826,3.8107806e-05,0.0049921228,0.00083837175,0.0,0.0010670186,0.00034297025,0.0,0.00015243122,7.621561e-05,0.0,0.00038107805,3.8107806e-05,0.0,7.621561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012956654,0.00041918588,0.0012194498,0.003963212,0.0006859405,0.00022864684,0.0022864684,0.0010670186,0.00022864684,0.001981606,0.0019053903,0.0,0.0007240483,0.0032010558,0.00022864684,0.000990803,0.004534829,0.00030486245,0.0011051263,0.006821297,3.8107806e-05,0.00087647955,0.0051445537,3.8107806e-05,0.0006859405,0.0036583494,0.0,0.0006478327,0.002172145,0.0,0.0005716171,0.00030486245,0.0,0.0010289107,7.621561e-05,0.0,0.017300945,0.00080026395,7.621561e-05,0.016462572,0.0034297025,0.00030486245,0.0069737285,0.0012956654,0.00026675465,0.0064021116,0.0005335093,3.8107806e-05,0.0016005279,0.00015243122,0.0,0.0004954015,0.0,0.0,0.00015243122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01791697,0.0074289874,0.03770112,0.032099582,0.004846719,0.00011918161,0.094193205,0.0008739985,0.0,0.107660726,0.00031781764,0.0,0.03269549,0.0,0.0,0.0068728067,0.0,0.0,0.0023836324,0.0,0.0,0.00043699925,0.0,0.0,0.00019863603,0.0,0.0,3.9727205e-05,0.0,0.0,3.9727205e-05,0.0,0.0,0.00011918161,0.0,0.0,0.028762497,0.024948684,0.009494802,0.28114942,0.041038204,0.0119578885,0.60150963,0.09427266,0.019823875,0.42118782,0.14746739,0.017559424,0.18552604,0.15918691,0.03043104,0.09284248,0.18755214,0.054386545,0.03853539,0.14444812,0.03909157,0.010448255,0.06852943,0.02018142,0.0042905384,0.03138449,0.011203072,0.0019863602,0.016208699,0.0053234454,0.0010329073,0.0073098056,0.002741177,0.0013109978,0.006594716,0.0020260874,0.02018142,0.05029464,0.07035688,0.11270608,0.06821161,0.021770509,0.08803549,0.03237767,0.0008739985,0.04663974,0.011083891,3.9727205e-05,0.018552605,0.0013109978,0.0,0.0049261735,0.0,0.0,0.001152089,0.0,0.0,0.0,0.0,0.0,0.00011918161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9727205e-05,0.0,0.0,0.01704297,0.07421042,0.18643977,0.063762166,0.035277758,0.0014301793,0.040879294,0.00051645364,0.0,0.011441435,0.0,0.0,0.0014301793,0.0,0.0,0.00051645364,0.0,0.0,0.00035754484,0.0,0.0,0.00011918161,0.0,0.0,0.00011918161,0.0,0.0,3.9727205e-05,0.0,0.0,3.9727205e-05,0.0,0.0,0.00015890882,0.0,0.0,0.0051645366,0.045368467,0.30176786,0.037343573,0.030709129,0.0054426272,0.037621662,0.001152089,0.0,0.017122425,0.0,0.0,0.0033768124,0.0,0.0,0.0014699065,0.0,0.0,0.00071508967,0.0,0.0,0.00031781764,0.0,0.0,0.00019863603,0.0,0.0,0.00015890882,0.0,0.0,7.945441e-05,0.0,0.0,0.00015890882,0.0,0.0,0.012593524,0.0036151756,0.021254055,0.029676223,0.0014301793,0.0,0.02331987,0.0,0.0,0.004250811,0.0,0.0,0.0010726346,0.0,0.0,0.00047672645,0.0,0.0,0.00027809045,0.0,0.0,0.00015890882,0.0,0.0,3.9727205e-05,0.0,0.0,0.00011918161,0.0,0.0,3.9727205e-05,0.0,0.0,7.945441e-05,0.0,0.0,0.004012448,0.0020260874,0.008779712,0.004648083,0.0009137257,0.0,0.0016685426,0.0,0.0,0.0020260874,0.0,0.0,0.0013904521,0.0,0.0,0.0010726346,0.0,0.0,0.00035754484,0.0,0.0,0.00023836322,0.0,0.0,7.945441e-05,0.0,0.0,0.0,0.0,0.0,7.945441e-05,0.0,0.0,3.9727205e-05,0.0,0.0,0.0068330793,0.0019069058,0.0020658146,0.010686618,0.00071508967,0.0,0.005243991,0.00019863603,0.0,0.0031781765,0.0009534529,0.0,0.0033768124,0.0013904521,0.0,0.0024233595,0.0013109978,0.0,0.0018671786,0.0005959081,0.0,0.0011918162,0.0005561809,0.0,0.001152089,0.00035754484,0.0,0.00039727206,0.00035754484,0.0,0.00043699925,3.9727205e-05,0.0,0.00031781764,0.0,0.0,0.0016953966,0.0016581351,0.0097997645,0.004378222,0.011010762,0.008775075,0.010246903,0.2906394,0.45354652,0.031784028,0.7870925,0.28924212,0.021499865,0.046315998,0.0038192999,0.011700099,0.0047694673,1.8630732e-05,0.0059990957,0.0005961834,0.0,0.003260378,3.7261463e-05,0.0,0.0016953966,3.7261463e-05,0.0,0.0010805824,0.0,0.0,0.0007079678,0.0,0.0,0.0018444424,0.0,0.0,0.0004285068,0.00089427514,0.0068374784,0.0008570136,0.0066325404,0.0024033643,0.001732658,0.011849145,0.002012119,0.0021984263,0.010563625,0.0027387175,0.0015836122,0.010340056,0.0035025775,0.0014531971,0.016115583,0.006036357,0.002068011,0.023810076,0.009855657,0.0020307498,0.022338247,0.0064276024,0.0018444424,0.014867323,0.0027200868,0.0013973048,0.0062971874,0.00074522925,0.00067070633,0.0025151488,0.00020493804,0.00072659855,0.0012668897,0.0,9.3153656e-05,9.3153656e-05,0.00033535316,0.00016767658,0.0,0.0,5.5892197e-05,0.0,0.0,1.8630732e-05,1.8630732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037261462,7.4522926e-05,0.00080112147,0.0004285068,0.0,0.0,0.00022356879,0.0,0.0,0.00020493804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7261463e-05,0.0,0.0,1.8630732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022356879,0.00013041512,0.0022170572,0.0010805824,0.00020493804,0.0,0.0026269332,0.00026083025,0.0,0.0049557746,0.00022356879,1.8630732e-05,0.003670254,0.00016767658,0.0,0.0032417474,7.4522926e-05,0.0,0.0021425341,7.4522926e-05,0.0,0.0010992131,0.0,0.0,0.00026083025,0.0,0.0,3.7261463e-05,0.0,0.0,3.7261463e-05,0.0,0.0,7.4522926e-05,0.0,0.0,0.00033535316,0.00024219952,0.0018817039,0.0010060595,0.00040987608,1.8630732e-05,0.0010619517,0.0007079678,0.0,0.0010060595,0.0004657683,0.0,0.0007824907,0.00050302973,0.0,0.00076386,7.4522926e-05,0.0,0.00020493804,0.00011178439,0.0,0.00013041512,0.0,0.0,7.4522926e-05,0.0,0.0,5.5892197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004285068,0.00018630731,0.0,0.00072659855,0.00014904585,0.0,0.00024219952,0.00018630731,0.00076386,5.5892197e-05,0.00013041512,0.0007079678,1.8630732e-05,0.0002980917,0.0002980917,0.0,0.00013041512,1.8630732e-05,0.0,1.8630732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008570136,0.00039124535,0.0003539839,0.0013786742,0.0005961834,1.8630732e-05,0.00026083025,0.0016953966,0.00037261462,0.0003539839,0.0014159356,0.00039124535,0.00061481417,0.00091290585,1.8630732e-05,0.00040987608,0.0004285068,0.0,0.0004285068,0.00037261462,0.0,0.0006893371,0.00055892195,0.0,0.00061481417,0.00031672243,0.0,0.0005961834,0.0,0.0,0.0,0.0,0.0,3.7261463e-05,0.0,0.0,0.0005913333,0.0014328461,0.002933923,0.0595882,0.061453175,0.015101743,0.42214376,0.5274238,0.007892026,0.6530139,0.16757476,0.00027292306,0.16056973,0.0046851793,0.0,0.050854664,0.0002046923,0.0,0.023812538,0.0,0.0,0.01216782,0.0,0.0,0.006777589,0.0,0.0,0.0033433074,0.0,0.0,0.0035707434,0.0,0.0,0.015101743,0.0,0.0,0.0006140769,0.0025700254,0.0015010769,0.023562357,0.025268126,0.0008187692,0.17191878,0.033182897,0.00027292306,0.123133786,0.011530999,0.0,0.058860406,0.0024790512,0.0,0.024949716,0.00013646153,0.0,0.014101025,0.0,0.0,0.0056631537,0.0,0.0,0.0026837434,0.0,0.0,0.0015920512,0.0,0.0,0.00070505124,0.0,0.0,0.0019559485,0.0,0.0,0.0,0.0,0.0,6.8230765e-05,2.2743588e-05,0.0,0.00025017947,0.00045487177,0.0,0.00045487177,0.0017967435,0.0,0.00063682045,0.0007505384,0.0,0.00029566666,0.0,0.0,0.00025017947,0.0,0.0,9.0974354e-05,0.0,0.0,4.5487177e-05,0.0,0.0,4.5487177e-05,0.0,0.0,6.8230765e-05,0.0,0.0,0.00031841022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0974354e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2743588e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5487177e-05,0.0,0.0,0.00018194871,2.2743588e-05,0.0,0.00013646153,0.007027769,0.0,6.8230765e-05,0.0226981,4.5487177e-05,0.00034115382,0.0036389742,0.0,0.00063682045,0.00015920511,0.0,0.00068230764,4.5487177e-05,0.0,0.00029566666,0.0,0.0,2.2743588e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2743588e-05,0.0,0.0,0.11784467,0.025321072,0.09140616,0.17445391,0.080209464,0.018571766,0.30255663,0.34354413,0.13979109,0.24731065,0.19979733,0.043267075,0.117799975,0.029701415,0.0030841199,0.0625987,0.014928929,0.0031958634,0.040115908,0.0103027485,0.0056765685,0.02380136,0.013498612,0.0083360635,0.011576624,0.014884231,0.0049390616,0.0061235423,0.003799278,0.001385619,0.00393337,0.0016091061,2.2348695e-05,0.017990699,0.00026818435,0.0,0.059291087,0.122828424,0.030103693,0.15190408,0.1335558,0.02927679,0.2574793,0.15628442,0.04226138,0.17735924,0.10910633,0.05770433,0.101485424,0.094445586,0.085528456,0.065280534,0.08843379,0.14703207,0.052139506,0.10313923,0.080209464,0.039780676,0.074197665,0.023264991,0.032785535,0.044071626,0.010749722,0.027108967,0.03356774,0.00598945,0.023197945,0.025902137,0.0033970017,0.06177179,0.039847724,0.0016314547,0.02174528,0.06217407,0.044652693,0.04337882,0.03629428,0.02040436,0.06845405,0.03267379,0.0028159355,0.042015545,0.009766379,0.0007598556,0.013722098,0.0055201277,0.00062576344,0.007889089,0.008894781,0.0010950861,0.0075762076,0.035556775,0.001318573,0.009162965,0.033768877,0.00011174347,0.0049390616,0.0023689617,2.2348695e-05,0.0014973625,2.2348695e-05,0.0,0.00064811215,0.0,0.0,0.0027488894,0.0,0.0,0.025812743,0.06443129,0.07786285,0.03696474,0.02020322,0.004603831,0.032472655,0.009006524,0.0007598556,0.024449471,0.0033299555,0.00035757912,0.005922404,0.0013409217,6.704609e-05,0.00205608,0.0014079678,0.0,0.0017655469,0.0030394224,0.0,0.0017208495,0.0022795668,0.0,0.001899639,0.0009609939,0.0,0.00055871735,0.00017878956,0.0,0.00031288172,0.0,0.0,0.0004469739,0.0,0.0,0.020426707,0.069638535,0.27707914,0.11167643,0.077505276,0.08508148,0.09031107,0.02655025,0.020091476,0.11227985,0.033366602,0.013520961,0.1027593,0.049345918,0.019465713,0.10452484,0.038663242,0.023488479,0.074354105,0.025969183,0.04523376,0.031779844,0.010414491,0.019108133,0.009900472,0.004223903,0.0368083,0.0050284564,0.004134509,0.021991115,0.0025254025,0.006011799,0.011576624,0.0042909496,0.016850917,0.0109732095,0.09464672,0.081595086,0.067850634,0.12673944,0.06856579,0.0037322321,0.11122946,0.006101194,0.0009609939,0.08217615,0.0041792057,0.0006928095,0.06637562,0.0049390616,0.00055871735,0.03975833,0.0044473903,0.0008715991,0.021275958,0.0032629094,0.0004693226,0.0067269574,0.0007822043,0.00035757912,0.0022125207,0.00031288172,0.00011174347,0.0010950861,4.469739e-05,2.2348695e-05,0.0004246252,6.704609e-05,0.0,0.004402693,4.469739e-05,0.0,0.008514853,0.0073527205,0.012939895,0.017990699,0.0033523042,0.00013409217,0.009341755,0.0009386452,0.0,0.005453082,0.00102804,0.00011174347,0.0018102443,0.00062576344,2.2348695e-05,0.0010503887,0.00073750695,4.469739e-05,0.001318573,0.0008715991,0.00022348695,0.0004246252,0.0007822043,0.0,0.0003799278,0.00064811215,0.0,0.00017878956,0.00040227652,0.0,0.00017878956,6.704609e-05,0.0,0.0005363687,0.00013409217,0.0,0.055894088,0.014124375,0.009744031,0.05734675,0.016493337,0.0004246252,0.023689616,0.005251943,0.00029053303,0.01763312,0.00565422,8.939478e-05,0.011621322,0.006235286,0.00011174347,0.0077103,0.0128505,0.002637146,0.007956135,0.048161436,0.0143255135,0.0075762076,0.04505497,0.0024360078,0.0073527205,0.020851333,0.0,0.008403109,0.0046485285,0.0,0.0043803444,0.0023242643,0.0,0.0089841755,0.0014750139,0.0
